coder_id	stance3	origin	coder_quality	filename	date	source	author	author_normalized	keywords	title	word_count	relevant	year
6578eb199d938bc19925a731	NA	prolific B	FALSE	txt/419989695.xml.txt	2003-09-28	Chicago Tribune	John Kass	Kass, John	Indictments,Families & family life,Fraud,Corruption in government -- Chicago Illinois	Duff indictments a story you can sink teeth into	842	FALSE	2003
5a9ac3061eda410001366658	0.75	prolific B	TRUE	txt/2237777942.xml.txt	1996-04-07	New York Times	NA	NA	Admissions policies,Affirmative action	Keep Affirmative Action	98	TRUE	1996
5a9ac3061eda410001366658	0.75	prolific B	TRUE	txt/1987023512.xml.txt	2018-01-13	New York Times	IBRAM X. KENDI	KENDI, IBRAM X	American history,Equality,Presidents,Racism,Race,Minority & ethnic groups,Society,White supremacy	The Heartbeat of Racism Is Denial	1209	TRUE	2018
5a9ac3061eda410001366658	0	prolific B	TRUE	txt/421508307.xml.txt	2000-05-04	Los Angeles Times	George Skelton	Skelton, George	Public officials,Leadership,State government	California and the West; A Standout in an Otherwise Feeble GOP Field	718	FALSE	2000
5a9ac3061eda410001366658	0	prolific B	TRUE	txt/408321836.xml.txt	1997-02-24	The Washington Post	Richard Harwood	Harwood, Richard	COMMUNITY GROUPS & CHARITIES,TAXES,Interest groups,Political power,News media,Media coverage,Foundations,Nonprofit organizations	The Power Ignored by the Press	1053	FALSE	1997
5a9ac3061eda410001366658	0	prolific B	TRUE	txt/431879654.xml.txt	2001-09-09	New York Times	Felicia R. Lee	Lee, Felicia R	Image,Community relations,Dental care,Public private partnerships	Polishing Columbia's Bad-Neighbor Image	710	FALSE	2001
5a9ac3061eda410001366658	-0.75	prolific B	TRUE	txt/2509403436.xml.txt	2021-04-07	Wall Street Journal	Devon Westhill	Westhill, Devon	Racial discrimination,Race,Experiments,Mothers,Low income groups,State court decisions,Sex discrimination,Basic income	Marin County's Discriminatory 'Universal Basic Income'; Only 'mothers of color' will be eligible for payments of $1,000 a month.	480	TRUE	2021
5a9ac3061eda410001366658	0.75	prolific B	TRUE	txt/408580425.xml.txt	2000-01-31	The Washington Post	William Raspberry	Raspberry, William	Conservatism,Political behavior,Presidential elections,Racism,White people	Colorblind Conservatives?	653	TRUE	2000
5a9ac3061eda410001366658	0.75	prolific B	TRUE	txt/431493919.xml.txt	2000-07-05	New York Times	Matthew Purdy	Purdy, Matthew	Independence Day,Race relations,Demonstrations & protests,Baptist churches,Multiculturalism & pluralism,White supremacy	A Lesson In Bigotry And Liberty	729	TRUE	2000
5a9ac3061eda410001366658	0	prolific B	TRUE	txt/2236625026.xml.txt	1997-11-24	New York Times	NA	NA	Supreme Court decisions,Race,Civil rights,State court decisions,Affirmative action	Settling on Affirmative Action	253	TRUE	1997
62dea723c6db0370fd6c8229	NA	prolific B	TRUE	txt/2565796466.xml.txt	2021-08-29	Los Angeles Times	NA	NA	Equality,Governors,Democracy,Coronaviruses,Natural resources,COVID-19	Opinion: California's values, not just Gavin Newsom, are on the recall ballot	891	FALSE	2021
62dea723c6db0370fd6c8229	0	prolific B	TRUE	txt/2424705741.xml.txt	2020-07-19	Los Angeles Times	Daniel S. Lucks	Lucks, Daniel S	Nominations,African Americans,Race relations,Law enforcement,Racism,Political parties,Voting Rights Act,Political campaigns,Middle class,States rights,Murders & murder attempts,Civil rights movements,White supremacy	Trump, true Reagan Republican; Reagan perfected the use of racist dog-whistle language	1037	TRUE	2020
62dea723c6db0370fd6c8229	NA	prolific B	TRUE	txt/398788879.xml.txt	2001-08-16	Wall Street Journal	By Lionel Shriver	NA	Minority & ethnic violence,Peace negotiations,State government,Terrorism,Military reserves,Peace,Presidents,State police,Criminal investigations,Hispanic Americans	Stranger Than Fiction	1122	TRUE	2001
62dea723c6db0370fd6c8229	0	prolific B	TRUE	txt/399095057.xml.txt	2008-07-07	Wall Street Journal	Dorothy Rabinowitz	Rabinowitz, Dorothy	Racial harassment,Race,Racism,Academic libraries,Books,Reading,College campuses,Affirmative action	American Politics Aren't 'Post-Racial'	1329	TRUE	2008
62dea723c6db0370fd6c8229	0	prolific B	TRUE	txt/408649107.xml.txt	2000-08-26	The Washington Post	Colbert I. King	King, Colbert I	Political campaigns,Cabinet,Presidential elections	Voters Deserve to Know	1032	FALSE	2000
62dea723c6db0370fd6c8229	NA	prolific B	TRUE	txt/422316037.xml.txt	2009-07-17	Los Angeles Times	Anonymous	Anonymous	Legislation,Judges & magistrates,Decision making,Constitutional law,Hearings & confirmations	SOTOMAYOR CONFIRMATION HEARING / REACTIONS; 'Mastered the art of saying a lot while saying very little'	623	FALSE	2009
62dea723c6db0370fd6c8229	0.75	prolific B	TRUE	txt/423943644.xml.txt	1980-06-08	New York Times	NA	NA	NA	BEHIND THE MIAMI RIOT; by David Whitman	793	NA	1980
62dea723c6db0370fd6c8229	0.75	prolific B	TRUE	txt/421552708.xml.txt	1999-04-20	Los Angeles Times	AGUSTIN GURZA	Gurza, Agustin	Affirmative action,Minority & ethnic groups,College admissions	A Father-Son Discussion on Affirmative Action	756	TRUE	1999
62dea723c6db0370fd6c8229	NA	prolific B	TRUE	txt/430675992.xml.txt	1996-10-16	New York Times	Rich, Frank	Rich, Frank	Presidential elections,Political campaigns,Personality,Debates	To Thine Own Self Be True	698	FALSE	1996
607295300f59b34c26ccac31	0	prolific B	FALSE	txt/419426239.xml.txt	2001-02-21	Chicago Tribune	Kathleen Parker, Tribune Media Services	Parker, Kathleen	Judges & magistrates,Speeches	THOMAS' INSPIRING COURAGE	603	FALSE	2001
607295300f59b34c26ccac31	0	prolific B	FALSE	txt/1022742622.xml.txt	2012-07-01	Los Angeles Times	Drew Westen	Westen, Drew	Candidates,American history,Presidential elections	Vision quest	1006	FALSE	2012
607295300f59b34c26ccac31	0	prolific B	FALSE	txt/2230209410.xml.txt	2002-11-24	New York Times	NA	NA	Antitrust,Federalism,Attorneys,Supreme Court decisions,Law,Judges & magistrates	Editorial Observer; Hell Hath No Fury Like a Conservative Who Is Victorious	851	FALSE	2002
607295300f59b34c26ccac31	-0.75	prolific B	FALSE	txt/420158599.xml.txt	2004-11-24	Chicago Tribune	John Kass	Kass, John	Public officials,Criminal investigations,Corruption in government -- Chicago Illinois	'Mushroom' answers phone but little else	776	FALSE	2004
607295300f59b34c26ccac31	0	prolific B	FALSE	txt/418468478.xml.txt	1997-09-30	Chicago Tribune	Richard Estrada. The Dallas Morning News.	NA	Minority & ethnic groups,Affirmative action,Colleges & universities,Academic achievement	TOLERANCE FOR UNEASY DISCUSSIONS	709	TRUE	1997
607295300f59b34c26ccac31	-0.75	prolific B	FALSE	txt/418249271.xml.txt	1997-10-19	Chicago Tribune	NA	NA	Editorials,Police,Diversity training	A DIVERSE CITY NEEDS DIVERSE COPS	438	FALSE	1997
607295300f59b34c26ccac31	0	prolific B	FALSE	txt/2417314051.xml.txt	2020-06-26	Los Angeles Times	Jennifer Lee	Lee, Jennifer	Gender differences,Admissions policies,Asian Americans,Women,Race,Affirmative action	Op-Ed: Why California needs affirmative action more than ever	735	TRUE	2020
607295300f59b34c26ccac31	0	prolific B	FALSE	txt/1011079659.xml.txt	2012-05-06	Chicago Tribune	Clarence Page	Page, Clarence	Criminal justice,Jargon	Conservative cliches	713	FALSE	2012
607295300f59b34c26ccac31	-0.75	prolific B	FALSE	txt/307918907.xml.txt	1995-09-22	The Washington Post	Richard Cohen	Cohen, Richard	NA	`Goals' vs. `Quotas' at The Post	758	NA	1995
6409220c6166510beff12d14	NA	prolific B	TRUE	txt/410325615.xml.txt	2009-04-13	The Washington Post	Howard Schneider - Washington Post Foreign Service	NA	Immigration,Social conditions & trends -- Tel Aviv Israel	On Its 100th Birthday, Modern Israeli City Revels in Its Openness and Vibrancy	1061	FALSE	2009
6409220c6166510beff12d14	NA	prolific B	TRUE	txt/1919844871.xml.txt	2017-07-18	Los Angeles Times	NA	NA	Attorneys general,Capital punishment,Referendums,Partisanship,Affirmative action,Initiatives,Editorials	Is there bias on our ballots? To avoid charges of partisanship, let an independent third party put titles and summaries on initiatives.	675	TRUE	2017
6409220c6166510beff12d14	0.75	prolific B	TRUE	txt/420033919.xml.txt	2004-03-10	Chicago Tribune	NA	NA	Racism,Firefighters,Editorials -- Racism	Incendiary hate	936	TRUE	2004
6409220c6166510beff12d14	0	prolific B	TRUE	txt/2053215813.xml.txt	2018-06-12	The Washington Post	Richard Cohen	Cohen, Richard	Students,Asian Americans,Multiculturalism & pluralism,Secondary schools,Hispanic people	Diversity at what cost?	762	TRUE	2018
6409220c6166510beff12d14	NA	prolific B	TRUE	txt/2238130344.xml.txt	1996-01-05	New York Times	NA	NA	Political conventions,Candidates,Political parties	G.O.P. Dropout's Party History Is Wrong	255	FALSE	1996
6409220c6166510beff12d14	0	prolific B	TRUE	txt/1951409635.xml.txt	2017-10-17	New York Times	Bari A. Williams	Williams, Bari A	Racial identity,Multiculturalism & pluralism,Race,Leadership,Employees,Gender,Shortages,Computer industry,Software industry,Workplace diversity	Diversity Is Not in Your Head	1661	TRUE	2017
6409220c6166510beff12d14	NA	prolific B	TRUE	txt/1716194235.xml.txt	2015-09-25	Los Angeles Times	Erwin Chemerinsky	Chemerinsky, Erwin	Colleges & universities,Hate speech,College campuses,Antisemitism	UC: free speech vs. hate speech	712	TRUE	2015
6409220c6166510beff12d14	0.75	prolific B	TRUE	txt/2832640273.xml.txt	2023-07-03	The Washington Post	Jennifer Rubin	Rubin, Jennifer	Womens health,Term limitations,Democracy,Voting rights,Voters,Debt cancellation,Politics,Judicial reviews,Affirmative action,Student debt	Self-government is worth defending	1145	TRUE	2023
6409220c6166510beff12d14	0	prolific B	TRUE	txt/422176235.xml.txt	2007-10-15	Los Angeles Times	James Kirchick	Kirchick, James	Affirmative action,Politics	Who's the hypocrite?; It's not fair to use affirmative action against Clarence Thomas.	852	TRUE	2007
6580ab64459a9ec6fcc653b3	0	prolific B	TRUE	txt/1716194235.xml.txt	2015-09-25	Los Angeles Times	Erwin Chemerinsky	Chemerinsky, Erwin	Colleges & universities,Hate speech,College campuses,Antisemitism	UC: free speech vs. hate speech	712	TRUE	2015
6580ab64459a9ec6fcc653b3	-0.75	prolific B	TRUE	txt/422176235.xml.txt	2007-10-15	Los Angeles Times	James Kirchick	Kirchick, James	Affirmative action,Politics	Who's the hypocrite?; It's not fair to use affirmative action against Clarence Thomas.	852	TRUE	2007
6580ab64459a9ec6fcc653b3	-0.75	prolific B	TRUE	txt/398612922.xml.txt	1996-11-12	Wall Street Journal	Jenkins, Holman W Jr	Jenkins, Holman W Jr	Racial discrimination,Petroleum industry,Business ethics	Business world: If you hear the forbidden word, everybody get real stupid	1142	TRUE	1996
6580ab64459a9ec6fcc653b3	0	prolific B	TRUE	txt/408345293.xml.txt	1997-11-07	The Washington Post	William Raspberry	Raspberry, William	Affirmative action,Racial discrimination,Minority & ethnic groups,College admissions	Affirmative Action: We Know Better	739	TRUE	1997
6580ab64459a9ec6fcc653b3	0	prolific B	TRUE	txt/421152514.xml.txt	1997-03-19	Los Angeles Times	PETER H. KING	King, Peter H	Water supply,Politics,News media	Calling All Milk Cows: A Roundup	786	FALSE	1997
6580ab64459a9ec6fcc653b3	0	prolific B	TRUE	txt/410325615.xml.txt	2009-04-13	The Washington Post	Howard Schneider - Washington Post Foreign Service	NA	Immigration,Social conditions & trends -- Tel Aviv Israel	On Its 100th Birthday, Modern Israeli City Revels in Its Openness and Vibrancy	1061	FALSE	2009
6580ab64459a9ec6fcc653b3	0.75	prolific B	TRUE	txt/1774364135.xml.txt	2016-03-20	Los Angeles Times	Jon A. Shields	Shields, Jon A	Admissions policies,Students,Affirmative action,Studies,Social sciences,Politics,Multiculturalism & pluralism,Political parties,Conservatism	Affirmative action for conservatives?	974	TRUE	2016
6580ab64459a9ec6fcc653b3	-0.75	prolific B	TRUE	txt/2238130344.xml.txt	1996-01-05	New York Times	NA	NA	Political conventions,Candidates,Political parties	G.O.P. Dropout's Party History Is Wrong	255	FALSE	1996
6580ab64459a9ec6fcc653b3	0.75	prolific B	TRUE	txt/420033919.xml.txt	2004-03-10	Chicago Tribune	NA	NA	Racism,Firefighters,Editorials -- Racism	Incendiary hate	936	TRUE	2004
sylvan	1	self A	TRUE	txt/424669038.xml.txt	1983-07-17	New York Times	ROSENTHAL, JACK	ROSENTHAL, JACK	EDITORIALS,AFFIRMATIVE ACTION,APPOINTMENTS AND EXECUTIVE CHANGES,CIVIL RIGHTS,BLACKS (IN US),MINORITIES (ETHNIC, RACIAL, RELIGIOUS),WOMEN,HIRING AND PROMOTION,EDUCATION AND SCHOOLS,DISCRIMINATION	The Editorial Notebook; Morris Abram, LBJ and Neutrality	755	TRUE	1983
sylvan	0.5	self A	TRUE	txt/293087956.xml.txt	1995-05-05	Los Angeles Times	JOSE ANTONIO BURCIAGA	Burciaga, Jose Antonio	NA	PERSPECTIVE ON DIVERSITY California Dreamin' on Cinco de Mayo For all its problems, this is still the golden state of opportunity where Mexican roots nurture American success.	791	NA	1995
sylvan	0	self A	TRUE	txt/398538903.xml.txt	1997-01-24	Wall Street Journal	NA	NA	Editorials,Television stations,Affirmative action,License,Minority stockholders,Limited partnerships,Equity stake,Civil rights,State court decisions	Useful distinctions	646	TRUE	1997
sylvan	0	self A	TRUE	txt/2648708177.xml.txt	2022-04-10	Wall Street Journal	David Bernstein	Bernstein, David	Public schools,American history,Teaching,Students,African Americans,Ideology,Racism,Sons,Curricula,Oppression,Race,Education	Teach '1619' and '1776' U.S. History; The answer to ideological education isn't to ban the ideology but to make room for alternative views.	1076	TRUE	2022
sylvan	-0.5	self A	TRUE	txt/398630711.xml.txt	1997-02-27	Wall Street Journal	NA	NA	Editorials,Class action lawsuits,Liability,Lobbyists,Torts,Brochures,Attorneys,Capital punishment	ABA v. business	806	FALSE	1997
sylvan	-0.5	self A	TRUE	txt/399055159.xml.txt	2008-07-05	Wall Street Journal	John Fund	Fund, John	Political behavior,Fatalities,Conservatism,Nominations,Civil rights,Congressional elections,Communism,Foreign policy	How Jesse Helms Made a Difference	989	TRUE	2008
sylvan	NA	self A	TRUE	txt/409129544.xml.txt	2001-03-07	The Washington Post	Michael Kelly	Kelly, Michael	Politics,Intelligence	Bush's Political Smarts	705	FALSE	2001
sylvan	NA	self A	TRUE	txt/398920534.xml.txt	2003-12-02	Wall Street Journal	Melanie Kirkpatrick	Kirkpatrick, Melanie	Political appointments,Judges & magistrates,Political behavior,Disclosure,Medicare,Nominations,Political leadership,Interest groups,Partisanship,Federal court decisions,Judiciary,Affirmative action,Congressional committees	The Sound of Silence	975	TRUE	2003
sylvan	0.5	self A	TRUE	txt/408439658.xml.txt	1999-02-19	The Washington Post	William Raspberry	Raspberry, William	Higher education,Reports,Black people	Black Leaders of the Future	704	TRUE	1999
sylvan	-0.5	self A	TRUE	txt/398730713.xml.txt	2001-05-24	Wall Street Journal	By Bernard Goldberg	NA	Journalists,Television news,Bias,Conservatism,Affirmative action,Media coverage	On Media Bias, Network Stars Are Rather Clueless	956	TRUE	2001
sylvan	0	self A	TRUE	txt/2248215580.xml.txt	2019-06-28	New York Times	Moises Velasquez-Manoff	Velasquez-Manoff, Moises	Researchers,Students,Multiracial people,Middle class,Multiculturalism & pluralism,Race relations,College campuses,Native North Americans,Psychologists,Stereotypes	Want to Be Less Racist? Move to Hawaii	5269	TRUE	2019
sylvan	NA	self A	TRUE	txt/2469478152.xml.txt	2020-12-12	Wall Street Journal	Phillip Lopate	Lopate, Phillip	Essays,Books,Year in review,Yiddish language,Writers	REVIEW --- Books of the Year -- Five Best: Phillip Lopate --- Editor of 'The Glorious American Essay,' an anthology.	957	FALSE	2020
sylvan	-0.5	self A	TRUE	txt/1823531226.xml.txt	2016-01-01	The Washington Post	NA	NA	Medical marijuana	Marylanders who need medical marijuana don't care where it is grown (Posted 2016-09-16 22:31:48)	119	FALSE	2016
sylvan	NA	self A	TRUE	txt/420116341.xml.txt	2004-04-02	Chicago Tribune	John Kass	Kass, John	Firefighters,Appointments & personnel changes,Political behavior	Daley chooses Trotter to deflect political heat	722	FALSE	2004
sylvan	NA	self A	TRUE	txt/215497350.xml.txt	2000-11-05	New York Times	Jacob Weisberg	Weisberg, Jacob	Retirement,Senators,Personal profiles	For the sake of argument	7480	FALSE	2000
sylvan	0.5	self A	TRUE	txt/432763623.xml.txt	2004-05-22	New York Times	Ian Haney Lopez	NA	Supreme Court decisions,Hispanic Americans,Racial discrimination,Juries,Bill of Rights-US	Hernandez v. Brown	908	TRUE	2004
sylvan	0.5	self A	TRUE	txt/419493718.xml.txt	2001-11-11	Chicago Tribune	J Linn Allen J Linn Allen is the Tribune's higher education reporter	NA	College students,Terrorism,Multiculturalism & pluralism	Attacks show need for diversity	847	TRUE	2001
sylvan	NA	self A	TRUE	txt/2216641847.xml.txt	2011-08-05	New York Times	NA	NA	NA	The Madman Theory	821	NA	2011
sylvan	NA	self A	TRUE	txt/421214771.xml.txt	1998-01-05	Los Angeles Times	RONALD BROWNSTEIN	Brownstein, Ronald	Public opinion,Future,Government,Politics	National Perspective; Rebirth of Optimism in America Contains Seeds for Altering Politics	999	FALSE	1998
sylvan	0	self A	TRUE	txt/418768610.xml.txt	1999-01-18	Chicago Tribune	Salim Muwakkil.	Muwakkil, Salim	Racial discrimination,Farmers,Reparations,Settlements & damages,Federal court decisions,Class action lawsuits,Agricultural lending,Agricultural subsidies	USDA SETTLEMENT ADVANCES ARGUMENT FOR REPARATIONS	737	TRUE	1999
sylvan	-0.5	self A	TRUE	txt/293295109.xml.txt	1996-02-04	Los Angeles Times	Matt Belloni	Belloni, Matt	NA	THE STATE; Politics Rears Its Disruptive Head in UC--and Students Suffer; CAMPUS CORRESPONDENT	861	NA	1996
sylvan	-0.5	self A	TRUE	txt/432405735.xml.txt	2003-05-12	New York Times	William Safire	Safire, William	Affirmative action,Fraud,Journalistic ethics,Multiculturalism & pluralism,Editors	'Huge Black Eye'	696	TRUE	2003
sylvan	NA	self A	TRUE	txt/2445858352.xml.txt	2020-09-25	New York Times	Melanye Price	Price, Melanye	Segregation,African Americans,Race,Lynchings,Police departments,Criminal justice,Black history,Deadly force	Breonna Taylor Deserved Justice	1007	TRUE	2020
sylvan	NA	self A	TRUE	txt/2138443158.xml.txt	2018-11-28	New York Times	NA	NA	Human rights,Immigration policy,Refugees,Letters to the editor,Opinions,Noncitizens	Clinton's Call to Curb Migration to Europe	467	FALSE	2018
sylvan	0.5	self A	TRUE	txt/2530287535.xml.txt	2021-05-22	New York Times	Nicholas Kristof	Kristof, Nicholas	Families & family life,Segregation,Students,Children & youth,Race,Low income groups,Education,School boards	If Only There Were a Viral Video of Our Jim Crow Education System	1724	TRUE	2021
sylvan	0.5	self A	TRUE	txt/432419685.xml.txt	2003-06-29	New York Times	NA	NA	Editorials,Supreme Court decisions,Affirmative action,Gays & lesbians,Civil rights	A Moderate Term on the Court	674	TRUE	2003
sylvan	NA	self A	TRUE	txt/2099964529.xml.txt	2018-09-05	Los Angeles Times	Erwin Chemerinsky	Chemerinsky, Erwin	Constitutional law,Supreme Court decisions,Militia groups,Firearms,Sports officiating	Brett Kavanaugh likened Supreme Court justices to 'umpires.' That's nonsense and he knows it	754	FALSE	2018
sylvan	NA	self A	TRUE	txt/424890519.xml.txt	1984-02-12	New York Times	Anthony Lewis William Safire's column now appears every Monday and Friday.	NA	INTERNATIONAL RELATIONS,UNITED STATES INTERNATIONAL RELATIONS	ABROAD AT HOME; AFTER ANDROPOV	821	FALSE	1984
sylvan	NA	self A	TRUE	txt/420557855.xml.txt	2007-06-11	Chicago Tribune	Charles Krauthammer	Krauthammer, Charles	NA	2 more years of endless campaigning; The length of election cycles tests voters' patience, but it also tests candidates' mettle	776	NA	2007
sylvan	-0.5	self A	TRUE	txt/398299761.xml.txt	1992-08-05	Wall Street Journal	Bolick, Clint	Bolick, Clint	Race relations,Political parties,Polls & surveys,Hearings & confirmations,Schools,Capital punishment,Political leadership,Low income groups,Empowerment,Public housing,Race,Civil rights,Black people,School choice	Blacks and Whites on Common Ground	1220	TRUE	1992
sylvan	-0.5	self A	TRUE	txt/408485014.xml.txt	1999-05-02	The Washington Post	George F. Will	Will, George F	Presidential elections,Candidates,Race relations	A Tip for Bill Bradley	760	TRUE	1999
sylvan	0.5	self A	TRUE	txt/429909301.xml.txt	1994-10-23	New York Times	NA	NA	INTELLIGENCE,SOCIAL CONDITIONS AND TRENDS,GENETICS AND HEREDITY	Journal; The Sell Curve	674	FALSE	1994
sylvan	-0.5	self A	TRUE	txt/1014285656.xml.txt	2012-05-20	New York Times	Ross Douthat	Douthat, Ross	Colleges & universities,Multiculturalism & pluralism,Law schools,Native North Americans,Congressional elections,Genealogy	A Little Bit Indian	806	TRUE	2012
sylvan	NA	self A	TRUE	txt/421303437.xml.txt	1998-09-06	Los Angeles Times	HERSCHEL ROSENTHAL	Rosenthal, Herschel	NA	Valley Perspective; PERSPECTIVE ON POLITICS; 24 Years of Change, Not All for the Better; Time has brought diversity and a more involved public. But personal relationships and an atmosphere of civility have clearly eroded.	605	NA	1998
sylvan	-0.5	self A	TRUE	txt/398530550.xml.txt	1997-02-24	Wall Street Journal	NA	NA	Editorials,Political appointments,Affirmative action,Political conventions,Nominations,African Americans	Quota person	478	TRUE	1997
sylvan	0.5	self A	TRUE	txt/2833402706.xml.txt	2023-07-05	The Washington Post	NA	NA	Weddings,Sexual orientation discrimination,Freedom of religion,Freedom of speech	The Supreme Court’s wedding website ruling is gobsmacking	527	TRUE	2023
sylvan	-0.5	self A	TRUE	txt/421333085.xml.txt	1997-09-28	Los Angeles Times	Jose Novoa	Novoa, Jose	NA	THE NATION; RACE; At Times, the Problem Is Economics, Not Racism	1183	NA	1997
sylvan	0.5	self A	TRUE	txt/2444131672.xml.txt	2020-09-19	The Washington Post	Nancy Gertner	Gertner, Nancy	Equality,Women,Voting rights,Civil rights,Gender,Equal rights,Roles	Ruth Bader Ginsburg was all I wanted to be	844	TRUE	2020
sylvan	NA	self A	TRUE	txt/409790149.xml.txt	2005-03-27	The Washington Post	Jeffrey Rosen	Rosen, Jeffrey	Death threats,Federal court decisions,Politics,Judges & magistrates	It's The Law, Not the Judge; But These Days the Bench Is the Hot Seat	1323	FALSE	2005
sylvan	-0.5	self A	TRUE	txt/418468651.xml.txt	1997-10-02	Chicago Tribune	NA	NA	Entrance examinations,Minority & ethnic groups,Affirmative action,Academic achievement	TESTING THE WATERS DROPPING THE SAT WOULD MEAN FAILING STUDENTS	797	TRUE	1997
sylvan	0.5	self A	TRUE	txt/428907164.xml.txt	1993-02-27	New York Times	Bond	BOND	BLACKS (IN US),CIVIL RIGHTS,NEWS AND NEWS MEDIA,PUBLIC OPINION	Putting the Spin on the N.A.A.C.P.	567	TRUE	1993
sylvan	0.5	self A	TRUE	txt/2452692303.xml.txt	2020-10-22	The Washington Post	Kahlil Greene	Greene, Kahlil	Hispanic Americans,Presidents,Asian Americans,Law schools,Multiculturalism & pluralism,College campuses,Litigation,College admissions	The Trump administration is wrong on Yale admissions	802	TRUE	2020
sylvan	NA	self A	TRUE	txt/421525331.xml.txt	1999-07-22	Los Angeles Times	JAMES W. ROBINSON	Robinson, James W	Overtime,Labor law,Politics	Commentary; COLUMN RIGHT/ JAMES W. ROBINSON; Eight-Hour Bill Shows Davis' True Colors; Forget what he says about charting a centrist course. Look at the actions he's taken since he was elected last fall.	718	FALSE	1999
sylvan	NA	self A	TRUE	txt/2009409469.xml.txt	2018-03-02	New York Times	David Brooks	Brooks, David	Conservatism,Progressivism,Politics,Society,Political power,Mass murders,Firearm laws & regulations,Liberalism,American culture,Narcotics	How the Left Wins the Culture War	859	FALSE	2018
sylvan	-1	self A	TRUE	txt/1034256694.xml.txt	2012-08-19	The Washington Post	NA	NA	Supreme Court decisions,Ethnicity,College admissions	Base college admissions on merit. Period.	214	TRUE	2012
sylvan	1	self A	TRUE	txt/2215402698.xml.txt	2013-03-19	New York Times	NA	NA	Research,Researchers,Admissions policies,Schools,Minority & ethnic groups,Hypotheses,Affirmative action	Affirmative Action: Looking at the Data	554	TRUE	2013
sylvan	-1	self A	TRUE	txt/2778538694.xml.txt	2023-02-22	Wall Street Journal	Vivek Ramaswamy	Ramaswamy, Vivek	Bureaucrats,National identity,Federal employees,Executive orders,Presidential elections,Censorship,Political parties	Why I'm Running for President	934	FALSE	2023
sylvan	0	self A	TRUE	txt/432374988.xml.txt	2003-04-06	New York Times	Adam Cohen	Cohen, Adam	Affirmative action,Judges & magistrates,Women,Litigation	Why Justice O'Connor Could Be Affirmative Action's Unlikely Savior	909	TRUE	2003
sylvan	NA	self A	TRUE	txt/421507153.xml.txt	1999-03-08	Los Angeles Times	GEORGE SKELTON	Skelton, George	Education reform,Legislation,Education policy,Public schools	California and the West; The Rise and Fall of Issues--Even Education	744	TRUE	1999
sylvan	0.5	self A	TRUE	txt/408345486.xml.txt	1997-09-25	The Washington Post	Rodney E. Slater	Slater, Rodney E	Integration,Public schools,Race relations,Racism,Minority & ethnic groups,Black people	When the Doors Opened at Central High	784	TRUE	1997
sylvan	NA	self A	TRUE	txt/293063140.xml.txt	1995-09-13	Los Angeles Times	NA	NA	NA	The Author Spins a Mystery; Is Colin Powell on a book tour or is he running?	480	NA	1995
sylvan	0.5	self A	TRUE	txt/418548792.xml.txt	1998-01-02	Chicago Tribune	NA	NA	Editorials,Firefighters,Police,Minority & ethnic groups,Affirmative action,Labor unions	COP, FIRE UNIONS LIFT DALEY'S STATURE	428	TRUE	1998
sylvan	0.5	self A	TRUE	txt/418395424.xml.txt	1997-07-07	Chicago Tribune	James Warren, Tribune Staff Writer.	Warren, James	Memorial services,Magazines	BETTY SHABAZZ'S DEATH PART OF THE BIGGER PICTURE	461	FALSE	1997
sylvan	0.5	self A	TRUE	txt/427134596.xml.txt	1989-03-08	New York Times	NA	NA	DISCRIMINATION,RACIAL RELATIONS,MINORITIES (ETHNIC, RACIAL, RELIGIOUS),BLACKS (IN US),AFFIRMATIVE ACTION,EDITORIALS	Topics of The Times; Battling Bias at the F.B.I.	237	TRUE	1989
sylvan	-0.5	self A	TRUE	txt/421987509.xml.txt	2005-04-22	Los Angeles Times	DAVID GELERNTER	Gelernter, David	Political parties,Conservatism	Commentary; DAVID GELERNTER; To Dems, It's 1974 Forever	648	FALSE	2005
sylvan	NA	self A	TRUE	txt/432471477.xml.txt	2003-08-11	New York Times	Sam Tanenhaus	Tanenhaus, Sam	Political parties,Candidates,Presidential elections,Conservatism,Liberalism	How the 'Radicals' Can Save the Democrats	1041	FALSE	2003
sylvan	0.5	self A	TRUE	txt/230632738.xml.txt	2010-05-01	The Washington Post	Anonymous	Anonymous	NA	What we want in a Supreme Court justice	331	NA	2010
sylvan	-1	self A	TRUE	txt/421647247.xml.txt	2001-11-21	Los Angeles Times	EDWIN A. LOCKE	Locke, Edwin A	College admissions,Reforms,Academic grading,Entrance examinations,Admissions policies,Race	Commentary; UC Regents Inject Race Into Admissions, Yet Again	630	TRUE	2001
sylvan	0.5	self A	TRUE	txt/418950637.xml.txt	1999-09-18	Chicago Tribune	NA	NA	Editorials,Racism,Contract negotiations,Firefighters	ANOTHER JOKE FROM THE FIREFIGHTERS	330	TRUE	1999
sylvan	0.5	self A	TRUE	txt/398602003.xml.txt	1997-12-11	Wall Street Journal	By Albert R. Hunt	NA	Race relations,Affirmative action,Public opinion surveys,African Americans,Politics,Preferences,Presidents,Armed forces	Politics &amp; People: The Race Initiative: Tough but Worth the Effort	1013	TRUE	1997
sylvan	-0.5	self A	TRUE	txt/420906077.xml.txt	2010-01-24	Chicago Tribune	Melissa Harris	Harris, Melissa	Multiculturalism & pluralism,Professional recruitment,Boards of directors,Nonprofit organizations	Nonprofits try to improve board diversity	742	TRUE	2010
